0.000000000,0.000000000,2.000000000
0.028571429,0.153846154,1.000000000
0.114285714,0.153846154,0.999999900
0.171428571,0.205128205,0.999999760
0.200000000,0.230769231,0.999999640
0.200000000,0.282051282,0.999999400
0.200000000,0.307692308,0.999999170
0.228571429,0.307692308,0.999999050
0.228571429,0.333333333,0.999998900
0.285714286,0.358974359,0.999998800
0.314285714,0.384615385,0.999998450
0.371428571,0.384615385,0.999998200
0.371428571,0.410256410,0.999998100
0.457142857,0.410256410,0.999997600
0.514285714,0.410256410,0.999997400
0.514285714,0.435897436,0.999997260
0.600000000,0.435897436,0.999996300
0.714285714,0.435897436,0.999995700
0.742857143,0.435897436,0.999995350
0.800000000,0.435897436,0.999994640
0.828571429,0.435897436,0.999994500
0.857142857,0.461538462,0.999994160
0.857142857,0.487179487,0.999994040
1.000000000,0.487179487,0.999992970
1.000000000,0.512820513,0.999992850
1.028571429,0.512820513,0.999992500
1.028571429,0.538461538,0.999990460
1.342857143,0.538461538,0.999986650
1.342857143,0.589743590,0.999984600
1.457142857,0.589743590,0.999982000
1.514285714,0.589743590,0.999980570
1.542857143,0.589743590,0.999980000
1.542857143,0.615384615,0.999979400
1.657142857,0.615384615,0.999973060
1.714285714,0.615384615,0.999972600
1.885714286,0.615384615,0.999967700
1.885714286,0.641025641,0.999967200
2.000000000,0.641025641,0.999964000
2.000000000,0.666666667,0.999963900
2.057142857,0.666666667,0.999960060
2.114285714,0.666666667,0.999959700
2.257142857,0.666666667,0.999953750
2.314285714,0.666666667,0.999953270
2.514285714,0.666666667,0.999945760
2.685714286,0.666666667,0.999942800
3.200000000,0.666666667,0.999918200
3.200000000,0.692307692,0.999917500
3.342857143,0.692307692,0.999908700
3.400000000,0.692307692,0.999908000
3.542857143,0.692307692,0.999903300
3.542857143,0.717948718,0.999902960
3.657142857,0.717948718,0.999896650
3.657142857,0.743589744,0.999895700
4.000000000,0.743589744,0.999885800
4.000000000,0.769230769,0.999885300
4.228571429,0.769230769,0.999877000
4.228571429,0.794871795,0.999875900
4.257142857,0.794871795,0.999873400
4.257142857,0.820512821,0.999862800
4.342857143,0.820512821,0.999860400
4.400000000,0.820512821,0.999860050
4.800000000,0.820512821,0.999832030
4.857142857,0.820512821,0.999826130
6.142857143,0.820512821,0.999741140
6.142857143,0.846153846,0.999740660
6.400000000,0.846153846,0.999721100
6.400000000,0.871794872,0.999720040
6.571428571,0.871794872,0.999704300
6.571428571,0.897435897,0.999704060
7.142857143,0.897435897,0.999640100
7.200000000,0.897435897,0.999639870
10.142857143,0.897435897,0.999263200
10.200000000,0.897435897,0.999261800
13.542857143,0.897435897,0.998798850
13.600000000,0.897435897,0.998777200
14.114285714,0.897435897,0.998694000
14.171428571,0.897435897,0.998690200
15.571428571,0.897435897,0.998457100
15.571428571,0.923076923,0.998456600
15.857142857,0.923076923,0.998388200
15.857142857,0.948717949,0.998386400
20.457142857,0.948717949,0.997319760
20.514285714,0.948717949,0.997318100
20.885714286,0.948717949,0.997212470
20.942857143,0.948717949,0.997205560
24.828571429,0.948717949,0.995672700
24.885714286,0.948717949,0.995669100
37.057142857,0.948717949,0.989836500
37.114285714,0.948717949,0.989789660
39.400000000,0.948717949,0.988496300
39.457142857,0.948717949,0.988477900
86.000000000,0.948717949,0.934736250
86.057142857,0.948717949,0.934711040
197.485714286,0.948717949,0.582969700
197.542857143,0.948717949,0.582889560
206.714285714,0.948717949,0.536502060
206.714285714,0.974358974,0.536315900
266.000000000,0.974358974,0.108674030
