0.000000000,0.000000000,2.000000000
0.022388060,0.043227666,1.000000000
0.022388060,0.063400576,0.999999900
0.037313433,0.074927954,0.999999640
0.037313433,0.077809798,0.999999500
0.044776119,0.083573487,0.999999400
0.067164179,0.092219020,0.999999300
0.067164179,0.097982709,0.999999170
0.074626866,0.097982709,0.999999050
0.074626866,0.109510086,0.999998900
0.089552239,0.112391931,0.999998800
0.104477612,0.118155620,0.999998700
0.104477612,0.123919308,0.999998570
0.104477612,0.126801153,0.999998450
0.111940299,0.132564841,0.999998200
0.111940299,0.138328530,0.999997850
0.119402985,0.141210375,0.999997740
0.119402985,0.146974063,0.999997600
0.119402985,0.149855908,0.999997500
0.134328358,0.155619597,0.999997400
0.141791045,0.158501441,0.999997260
0.164179104,0.158501441,0.999997140
0.179104478,0.170028818,0.999997000
0.186567164,0.172910663,0.999996900
0.186567164,0.175792507,0.999996660
0.201492537,0.175792507,0.999996540
0.223880597,0.175792507,0.999996070
0.223880597,0.178674352,0.999995950
0.231343284,0.181556196,0.999995800
0.231343284,0.184438040,0.999995700
0.246268657,0.184438040,0.999995600
0.253731343,0.187319885,0.999995470
0.261194030,0.193083573,0.999995350
0.276119403,0.198847262,0.999995230
0.283582090,0.201729107,0.999995100
0.283582090,0.204610951,0.999995000
0.291044776,0.210374640,0.999994900
0.305970149,0.210374640,0.999994300
0.313432836,0.210374640,0.999994040
0.313432836,0.213256484,0.999993900
0.320895522,0.213256484,0.999993800
0.320895522,0.219020173,0.999993560
0.335820896,0.219020173,0.999993200
0.343283582,0.219020173,0.999993100
0.358208955,0.219020173,0.999992500
0.358208955,0.221902017,0.999991900
0.373134328,0.221902017,0.999991400
0.380597015,0.224783862,0.999991300
0.402985075,0.224783862,0.999991200
0.402985075,0.233429395,0.999990700
0.432835821,0.233429395,0.999989400
0.440298507,0.236311239,0.999989300
0.440298507,0.239193084,0.999989030
0.447761194,0.239193084,0.999988700
0.447761194,0.242074928,0.999988560
0.455223881,0.242074928,0.999988440
0.455223881,0.247838617,0.999988100
0.462686567,0.247838617,0.999987600
0.477611940,0.253602305,0.999987500
0.492537313,0.253602305,0.999987240
0.492537313,0.256484150,0.999987100
0.507462687,0.256484150,0.999986770
0.522388060,0.256484150,0.999986200
0.544776119,0.256484150,0.999985600
0.544776119,0.262247839,0.999985200
0.589552239,0.262247839,0.999983670
0.604477612,0.262247839,0.999983550
0.604477612,0.265129683,0.999983430
0.619402985,0.265129683,0.999983300
0.619402985,0.270893372,0.999982500
0.634328358,0.270893372,0.999981900
0.649253731,0.270893372,0.999981640
0.671641791,0.270893372,0.999981050
0.671641791,0.276657061,0.999979600
0.686567164,0.276657061,0.999978660
0.686567164,0.282420749,0.999978400
0.686567164,0.285302594,0.999978070
0.694029851,0.288184438,0.999977470
0.731343284,0.288184438,0.999975900
0.731343284,0.291066282,0.999975560
0.738805970,0.291066282,0.999974700
0.738805970,0.296829971,0.999974250
0.746268657,0.299711816,0.999974000
0.746268657,0.302593660,0.999973200
0.768656716,0.302593660,0.999972200
0.768656716,0.311239193,0.999971500
0.783582090,0.311239193,0.999971150
0.805970149,0.311239193,0.999970440
0.805970149,0.314121037,0.999970200
0.813432836,0.314121037,0.999969840
0.820895522,0.317002882,0.999969360
0.850746269,0.317002882,0.999968500
0.850746269,0.319884726,0.999967800
0.865671642,0.319884726,0.999965400
0.865671642,0.322766571,0.999965300
0.873134328,0.322766571,0.999964700
0.880597015,0.325648415,0.999964240
0.910447761,0.325648415,0.999963300
0.910447761,0.328530259,0.999963160
0.940298507,0.328530259,0.999962450
0.947761194,0.331412104,0.999962330
0.962686567,0.331412104,0.999961600
0.962686567,0.334293948,0.999961260
0.977611940,0.334293948,0.999960900
0.977611940,0.337175793,0.999960060
1.007462687,0.337175793,0.999957900
1.007462687,0.340057637,0.999957100
1.037313433,0.340057637,0.999955900
1.037313433,0.342939481,0.999955530
1.044776119,0.342939481,0.999954940
1.059701493,0.342939481,0.999954700
1.067164179,0.342939481,0.999953500
1.074626866,0.345821326,0.999953150
1.089552239,0.345821326,0.999951500
1.097014925,0.345821326,0.999949930
1.097014925,0.348703170,0.999949460
1.104477612,0.348703170,0.999949100
1.104477612,0.351585014,0.999949000
1.126865672,0.351585014,0.999946700
1.126865672,0.354466859,0.999945300
1.141791045,0.354466859,0.999944100
1.156716418,0.354466859,0.999943600
1.223880597,0.354466859,0.999940400
1.223880597,0.357348703,0.999939900
1.231343284,0.357348703,0.999939300
1.231343284,0.363112392,0.999938130
1.238805970,0.365994236,0.999937900
1.261194030,0.365994236,0.999934550
1.276119403,0.365994236,0.999933100
1.283582090,0.368876081,0.999932400
1.343283582,0.368876081,0.999929400
1.343283582,0.374639769,0.999929200
1.358208955,0.374639769,0.999927900
1.358208955,0.377521614,0.999927640
1.373134328,0.377521614,0.999927400
1.380597015,0.377521614,0.999926570
1.380597015,0.380403458,0.999926100
1.455223881,0.380403458,0.999922040
1.470149254,0.380403458,0.999921800
1.477611940,0.380403458,0.999921560
1.500000000,0.380403458,0.999920600
1.507462687,0.380403458,0.999918940
1.507462687,0.383285303,0.999918600
1.514925373,0.383285303,0.999916550
1.514925373,0.391930836,0.999916430
1.522388060,0.391930836,0.999915240
1.522388060,0.397694524,0.999915100
1.529850746,0.397694524,0.999915000
