0.000000000,0.000000000,2.000000000
0.142857143,0.234741784,1.000000000
0.226324238,0.294600939,0.999999900
0.298555377,0.319248826,0.999999760
0.332263242,0.342723005,0.999999640
0.373996790,0.357981221,0.999999500
0.412520064,0.370892019,0.999999400
0.447833066,0.382629108,0.999999300
0.487961477,0.394366197,0.999999170
0.513643660,0.401408451,0.999999050
0.542536116,0.415492958,0.999998900
0.569823435,0.423708920,0.999998800
0.598715891,0.429577465,0.999998700
0.622792937,0.436619718,0.999998570
0.643659711,0.438967136,0.999998450
0.662921348,0.441314554,0.999998330
0.685393258,0.444835681,0.999998200
0.711075441,0.447183099,0.999998100
0.733547352,0.449530516,0.999998000
0.751203852,0.455399061,0.999997850
0.768860353,0.458920188,0.999997740
0.789727127,0.462441315,0.999997600
0.805778491,0.468309859,0.999997500
0.817014446,0.473004695,0.999997400
0.842696629,0.476525822,0.999997260
0.866773676,0.476525822,0.999997140
0.892455859,0.477699531,0.999997000
0.919743178,0.481220657,0.999996900
0.942215088,0.483568075,0.999996800
0.956661316,0.489436620,0.999996660
0.974317817,0.489436620,0.999996540
0.987158909,0.491784038,0.999996400
1.004815409,0.495305164,0.999996300
1.016051364,0.498826291,0.999996200
1.020866774,0.502347418,0.999996070
1.035313002,0.503521127,0.999995950
1.054574639,0.507042254,0.999995800
1.069020867,0.507042254,0.999995700
1.080256822,0.509389671,0.999995600
1.093097913,0.514084507,0.999995470
1.102728732,0.515258216,0.999995350
1.113964687,0.516431925,0.999995230
1.125200642,0.516431925,0.999995100
1.142857143,0.516431925,0.999995000
1.149277689,0.519953052,0.999994900
1.170144462,0.521126761,0.999994750
1.176565008,0.522300469,0.999994640
1.205457464,0.525821596,0.999994300
1.216693419,0.529342723,0.999994160
1.231139647,0.529342723,0.999994040
1.235955056,0.532863850,0.999993900
1.250401284,0.532863850,0.999993800
1.261637239,0.532863850,0.999993700
1.266452648,0.532863850,0.999993560
1.276083467,0.535211268,0.999993440
1.287319422,0.536384977,0.999993300
1.300160514,0.536384977,0.999993200
1.311396469,0.537558685,0.999993100
1.317817014,0.537558685,0.999992970
1.325842697,0.542253521,0.999992850
1.333868379,0.543427230,0.999992700
1.340288925,0.543427230,0.999992600
1.351524880,0.543427230,0.999992500
1.365971108,0.544600939,0.999992400
1.380417335,0.544600939,0.999992250
1.393258427,0.545774648,0.999992130
1.415730337,0.545774648,0.999991900
1.418940610,0.546948357,0.999991800
1.425361156,0.546948357,0.999991660
1.444622793,0.549295775,0.999991400
1.451043339,0.550469484,0.999991300
1.459069021,0.550469484,0.999991200
1.467094703,0.551643192,0.999991060
1.473515249,0.552816901,0.999990940
1.481540931,0.552816901,0.999990800
1.497592295,0.553990610,0.999990700
1.507223114,0.555164319,0.999990600
1.513643660,0.558685446,0.999990460
1.518459069,0.558685446,0.999990340
1.531300161,0.559859155,0.999990200
1.540930979,0.561032864,0.999990100
1.553772071,0.562206573,0.999990000
1.555377207,0.562206573,0.999989870
1.568218299,0.564553991,0.999989750
1.577849117,0.564553991,0.999989600
1.582664526,0.566901408,0.999989500
1.595505618,0.568075117,0.999989400
1.603531300,0.568075117,0.999989300
1.609951846,0.568075117,0.999989150
1.611556982,0.568075117,0.999989030
1.634028892,0.568075117,0.999988800
1.646869984,0.569248826,0.999988700
1.669341894,0.569248826,0.999988440
1.677367576,0.571596244,0.999988300
1.683788122,0.571596244,0.999988200
1.693418941,0.572769953,0.999988100
1.706260032,0.575117371,0.999987840
1.717495987,0.576291080,0.999987700
1.723916533,0.577464789,0.999987600
1.728731942,0.577464789,0.999987500
1.733547352,0.578638498,0.999987360
1.739967897,0.579812207,0.999987240
1.746388443,0.579812207,0.999987100
1.757624398,0.580985915,0.999987000
1.764044944,0.580985915,0.999986900
1.772070626,0.582159624,0.999986770
1.778491172,0.582159624,0.999986650
1.786516854,0.582159624,0.999986500
1.797752809,0.582159624,0.999986400
1.805778491,0.582159624,0.999986300
1.813804173,0.583333333,0.999986200
1.818619583,0.584507042,0.999986050
1.823434992,0.584507042,0.999985930
1.829855538,0.585680751,0.999985800
1.842696629,0.585680751,0.999985700
1.849117175,0.585680751,0.999985600
1.850722311,0.586854460,0.999985460
1.866773676,0.586854460,0.999985340
1.871589085,0.588028169,0.999985200
1.881219904,0.588028169,0.999985100
1.886035313,0.589201878,0.999985000
1.895666132,0.590375587,0.999984860
1.906902087,0.590375587,0.999984740
1.911717496,0.590375587,0.999984600
1.922953451,0.590375587,0.999984500
1.934189406,0.591549296,0.999984400
1.940609952,0.592723005,0.999984260
1.948635634,0.592723005,0.999984150
1.948635634,0.593896714,0.999984000
1.958266453,0.593896714,0.999983900
1.963081862,0.593896714,0.999983800
1.969502408,0.595070423,0.999983670
1.985553772,0.595070423,0.999983550
1.993579454,0.598591549,0.999983430
2.000000000,0.598591549,0.999983300
2.012841091,0.598591549,0.999983200
2.014446228,0.598591549,0.999983100
2.020866774,0.598591549,0.999982950
2.030497592,0.599765258,0.999982830
2.035313002,0.600938967,0.999982700
2.038523274,0.600938967,0.999982600
2.043338684,0.600938967,0.999982500
2.046548957,0.602112676,0.999982360
2.052969502,0.603286385,0.999982240
2.062600321,0.603286385,0.999982100
2.069020867,0.603286385,0.999982000
2.078651685,0.603286385,0.999981900
2.081861958,0.603286385,0.999981760
2.096308186,0.603286385,0.999981640
2.104333868,0.603286385,0.999981500
2.115569823,0.603286385,0.999981400
2.118780096,0.603286385,0.999981300
2.133226324,0.604460094,0.999981160
2.141252006,0.606807512,0.999981050
2.154093098,0.607981221,0.999980900
2.163723917,0.607981221,0.999980800
2.171749599,0.607981221,0.999980700
2.176565008,0.609154930,0.999980570
2.184590690,0.609154930,0.999980450
2.195826645,0.609154930,0.999980330
2.197431782,0.610328638,0.999980200
2.205457464,0.610328638,0.999980100
2.213483146,0.611502347,0.999980000
